"id","arrival_time"
"5615","101"
"2759","102"
"2756","102"
"563","103"
"1334","103"
"9486","104"
"4846","104"
"7610","105"
"14211","106"
"1613","107"
"17222","107"
"3284","108"
"7897","109"
"10048","110"
"3424","111"
"13785","111"
"4731","112"
"1559","112"
"30","113"
"201","114"
"16269","115"
"21681","115"
"3086","116"
"193","117"
"5988","117"
"25","118"
"407","118"
"2266","119"
"2553","119"
"8077","120"
"4204","120"
"500","121"
"2762","122"
"4219","122"
"4592","123"
"15369","123"
"2028","124"
"1521","125"
"607","125"
"404","126"
"6550","127"
"15236","127"
"4642","128"
"5836","128"
"3518","129"
"3128","129"
"15219","130"
"3606","130"
"3806","131"
"15485","131"
"3780","132"
"14779","132"
"1407","133"
"988","133"
"110","134"
"5248","134"
"8177","135"
"1287","136"
"3158","137"
"14617","138"
"91","138"
"7803","139"
"19320","139"
"6245","140"
"9460","141"
"5696","141"
"11913","142"
"698","143"
"820","144"
"5442","144"
"2628","145"
"688","145"
"1052","146"
"2533","146"
"3960","147"
"3716","147"
"724","148"
"516","148"
"504","149"
"19427","150"
"6018","151"
"16073","152"
"16510","152"
"5240","153"
"8066","154"
"16305","154"
"691","155"
"2611","155"
"1494","156"
"15579","156"
"11037","157"
"19303","157"
"1938","158"
"1399","159"
"1354","159"
"8749","160"
"14833","160"
"566","161"
"3522","161"
"1994","162"
"13774","162"
"17261","163"
"18945","163"
"1610","164"
"1351","165"
"876","165"
"13877","166"
"19502","166"
"10859","167"
"4396","169"
"12268","169"
"4296","170"
"666","170"
"1189","171"
"703","172"
"15622","173"
"14470","174"
"5278","175"
"11961","175"
"833","176"
"8315","177"
"4234","177"
"8151","179"
"3647","180"
"4077","180"
"994","181"
"5733","181"
"2322","182"
"3416","182"
"1512","183"
"11369","183"
"7007","184"
"1580","185"
"1263","185"
"449","186"
"529","187"
"1406","187"
"401","188"
"331","188"
"9763","189"
"18355","189"
"387","190"
"73","190"
"1946","191"
"4362","192"
"538","193"
"18384","194"
"8250","195"
"17293","196"
"17548","196"
"2810","197"
"1320","199"
"13061","199"
"7687","200"
"6151","200"
"6986","201"
"299","202"
"11357","203"
"6125","204"
"117","204"
"6750","205"
"7825","205"
"7877","206"
"3526","206"
"4971","207"
"1179","207"
"15078","208"
"20597","209"
"7730","210"
"17361","211"
"17948","211"
"47","212"
"5926","213"
"16955","213"
"7867","214"
"14398","215"
"8183","216"
"100","216"
"17228","217"
"4103","217"
"11687","218"
"5555","219"
"5410","220"
"568","221"
"1370","222"
"9084","222"
"12790","223"
"15992","223"
"20620","224"
"19395","224"
"16615","225"
"7069","225"
"6247","226"
"721","226"
"9341","227"
"1796","227"
"2186","228"
"21245","228"
"6668","229"
"8430","230"
"1133","230"
"15321","231"
"21198","231"
"140","232"
"4058","232"
"2052","233"
"12384","233"
"14676","234"
"3094","235"
"103","235"
"1508","236"
"3571","236"
"4544","237"
"120","238"
"9390","241"
"2631","241"
"18468","242"
"767","243"
"2329","243"
"3399","245"
"12163","245"
"6369","246"
"18895","246"
"11577","247"
"3591","249"
"4691","250"
"4030","250"
"2893","251"
"13047","251"
"133","252"
"6009","252"
"12262","253"
"9990","254"
"9237","255"
"12481","255"
"2842","256"
"758","257"
"1866","257"
"1141","258"
"14181","258"
"1956","259"
"12862","260"
"13933","261"
"19192","261"
"10626","262"
"3569","263"
"1020","264"
"950","264"
"3085","265"
"10658","266"
"11870","266"
"6366","267"
"10710","267"
"123","268"
"3985","269"
"6130","269"
"13319","270"
"1644","271"
"3429","271"
"303","272"
"458","273"
"1169","273"
"2436","274"
"4298","275"
"3841","275"
"3319","276"
"6830","276"
"20459","277"
"5092","278"
"14319","278"
"3021","279"
"11853","280"
"4049","281"
"726","281"
"20295","282"
"237","283"
"3148","283"
"5097","284"
"1214","286"
"8864","287"
"4439","288"
"1048","288"
"314","289"
"17198","289"
"9509","290"
"75","291"
"2690","292"
"98","293"
"725","294"
"2428","294"
"5179","295"
"11735","295"
"1359","296"
"13387","297"
"4632","297"
"2764","298"
"1743","298"
"2618","299"
"14128","299"
"8493","300"
"1940","300"
"3307","301"
"2082","302"
"3976","302"
"5943","303"
"1008","304"
"972","304"
"1202","305"
"16137","306"
"16099","307"
"8498","307"
"21293","308"
"584","309"
"2713","310"
"2210","310"
"5160","311"
"2369","311"
"7347","312"
"9572","312"
"17941","313"
"5181","313"
"56","314"
"452","315"
"8747","316"
"5503","318"
"893","318"
"13855","319"
"8659","320"
"7750","320"
"1817","321"
"20183","322"
"5949","323"
"19986","325"
"10536","326"
"637","326"
"8938","327"
"10934","327"
"7999","328"
"8781","328"
"230","330"
"17910","331"
"1342","332"
"5277","332"
"1759","333"
"1617","334"
"2478","337"
"11885","338"
"9080","338"
"5480","339"
"769","340"
"13059","340"
"5517","342"
"5889","342"
"16332","343"
"1737","343"
"5456","344"
"2728","345"
"9767","345"
"3539","346"
"10121","346"
"1618","348"
"68","349"
"164","349"
"16404","350"
"16896","350"
"18929","351"
"1850","352"
"9158","352"
"157","353"
"283","353"
"9004","354"
"18141","355"
"14714","355"
"763","356"
"13462","357"
"14147","358"
"20131","358"
"6192","359"
"13968","359"
"629","361"
"932","361"
"13191","362"
"5648","362"
"574","363"
"2251","363"
"5236","364"
"798","366"
"3395","367"
"16740","370"
"402","371"
"2550","371"
"9122","372"
"7993","372"
"4624","373"
"3862","373"
"9704","374"
"2642","375"
"2153","375"
"10635","376"
"3200","377"
"8343","378"
"10321","379"
"8514","380"
"1727","381"
"1925","382"
"59","383"
"3845","384"
"4610","384"
"2446","386"
"13143","386"
"12965","387"
"114","388"
"13254","390"
"14011","391"
"7094","391"
"3558","392"
"1493","392"
"678","393"
"7072","394"
"9397","394"
"1779","395"
"4250","396"
"20297","397"
"4588","397"
"3588","398"
"17705","399"
"5565","399"
"1520","400"
"11893","400"
"7596","401"
"505","401"
"20503","402"
"5311","402"
"8675","403"
"109","404"
"57","405"
"74","406"
"16180","407"
"2714","408"
"3871","409"
"1869","409"
"4718","410"
"991","410"
"20286","411"
"7614","411"
"11210","412"
"2561","413"
"1563","414"
"1227","414"
"1950","415"
"2534","415"
"4121","416"
"6084","417"
"3695","420"
"570","420"
"1261","421"
"21175","422"
"21158","422"
"8245","423"
"6343","423"
"97","424"
"18335","424"
"1626","425"
"18376","426"
"11931","427"
"9991","428"
"4630","429"
"16115","429"
"9369","430"
"2288","431"
"5967","432"
"3033","433"
"1962","433"
"17267","434"
"4612","435"
"4113","436"
"267","437"
"549","438"
"1412","438"
"7884","439"
"10554","439"
"1321","440"
"1323","440"
"4124","441"
"122","442"
"1959","442"
"214","443"
"885","443"
"834","444"
"3774","445"
"18239","446"
"1377","447"
"16704","447"
"447","449"
"6720","450"
"8166","450"
"8141","452"
"12204","453"
"10377","454"
"83","455"
"13045","456"
"8195","456"
"132","457"
"139","458"
"2214","459"
"904","460"
"2672","460"
"19874","461"
"11083","462"
"924","462"
"4010","463"
"4961","463"
"9398","466"
"16200","466"
"18151","467"
"3185","467"
"1380","468"
"1506","468"
"4260","469"
"10084","471"
"1524","472"
"1632","472"
"21003","473"
"15975","474"
"15924","474"
"1223","475"
"2494","475"
"14214","477"
"15585","477"
"3643","478"
"6421","478"
"4772","479"
"16002","480"
"2680","481"
"615","482"
"669","482"
"14307","483"
"14293","483"
"1029","484"
"1834","484"
"3485","485"
"192","485"
"10451","486"
"4935","488"
"11776","489"
"14","490"
"2","491"
"94","491"
"2089","492"
"4037","492"
"15789","493"
"15790","493"
"389","494"
"9656","495"
"2891","496"
"12467","496"
"18840","497"
"8377","498"
"11201","499"
"11804","499"
"1393","501"
"351","502"
"4086","503"
"8839","505"
"1780","506"
"1182","506"
"1176","507"
"1322","507"
"2593","508"
"15174","509"
"5171","510"
"14281","511"
"5684","511"
"235","512"
"10291","514"
"2354","515"
"6898","516"
"17009","516"
"525","519"
"17968","519"
"10074","520"
"17430","521"
"18118","522"
"17680","523"
"2350","524"
"9799","524"
"2800","525"
"12944","526"
"255","529"
"6174","530"
"10282","530"
"9333","532"
"21540","532"
"13972","533"
"6534","534"
"19121","535"
"19122","535"
"5623","537"
"3927","538"
"8908","539"
"3454","540"
"10967","540"
"20927","541"
"507","542"
"6699","543"
"4768","545"
"2750","545"
"1364","546"
"2962","547"
"3290","548"
"843","548"
"8649","549"
"430","549"
"777","550"
"3839","551"
"10575","552"
"894","553"
"9302","553"
"15341","554"
"697","555"
"9478","556"
"1233","557"
"823","557"
"1488","558"
"3587","558"
"2233","559"
"4063","559"
"3738","560"
"4865","561"
"6442","561"
"2335","562"
"16225","563"
"7779","563"
"5796","564"
"8947","565"
"7138","565"
"4303","566"
"18088","567"
"3517","568"
"2726","568"
"880","569"
"16220","570"
"514","571"
"1763","572"
"121","574"
"1840","575"
"1841","575"
"3483","576"
"14638","577"
"8238","577"
"2892","578"
"3358","578"
"8272","579"
"3515","579"
"346","580"
"1540","581"
"10347","582"
"12469","584"
"12644","584"
"7234","585"
"597","586"
"799","587"
"19380","587"
"810","588"
"3188","589"
"2705","590"
"3638","592"
"15194","593"
"16090","593"
"4244","594"
"3752","595"
"14677","596"
"385","598"
"4476","598"
"1193","599"
"5882","600"
"1188","601"
"3181","602"
"8106","603"
"15715","605"
"612","606"
"64","608"
"217","608"
"2710","609"
"7742","611"
"9601","612"
"2101","612"
"2086","615"
"1970","615"
"946","617"
"134","617"
"9221","618"
"3053","620"
"9988","621"
"13362","621"
"4311","622"
"89","622"
"1698","623"
"3858","624"
"9958","625"
"3640","626"
"4742","627"
"80","628"
"1030","628"
"14572","629"
"8724","630"
"130","631"
"301","631"
"6142","633"
"5071","634"
"1877","634"
"1526","635"
"9049","636"
"4006","637"
"90","637"
"9627","638"
"17199","638"
"4923","640"
"19264","641"
"18403","641"
"14351","643"
"4273","645"
"2070","645"
"8354","646"
"233","647"
"4737","648"
"2378","651"
"2157","652"
"5730","653"
"5458","654"
"16767","654"
"7899","655"
"878","655"
"723","657"
"727","658"
"19950","659"
"7097","660"
"14375","662"
"2763","663"
"388","664"
"14583","666"
"15222","666"
"1281","667"
"8921","668"
"13737","668"
"4184","670"
"2934","670"
"965","671"
"1044","675"
"6805","676"
"5216","678"
"6956","679"
"8013","680"
"8489","680"
"5622","681"
"10080","681"
"5979","682"
"12193","683"
"3952","684"
"15420","685"
"18604","685"
"8830","686"
"7019","686"
"2575","687"
"1985","687"
"187","688"
"3683","688"
"18958","689"
"15151","689"
"4713","690"
"20022","690"
"4900","691"
"6270","692"
"88","693"
"36","695"
"119","696"
"13024","697"
"381","698"
"13984","698"
"9120","699"
"12784","700"
"912","701"
"871","701"
"9040","702"
"19718","703"
"2238","704"
"19169","705"
"5490","706"
"8037","708"
"7956","708"
"2632","709"
"4236","709"
"12595","710"
"14343","710"
"3229","711"
"2280","712"
"95","713"
"15595","713"
"12198","714"
"1909","715"
"17321","716"
"7739","716"
"8438","717"
"10017","717"
"3541","718"
"7350","718"
"16194","719"
"3272","720"
"2373","720"
"21403","721"
"10513","722"
"4197","723"
"4359","723"
"1616","724"
"19309","725"
"10105","726"
"16937","726"
"1","727"
"6644","728"
"3496","728"
"14388","730"
"12488","731"
"2215","732"
"2468","732"
"6525","733"
"2587","734"
"2878","735"
"2197","736"
"7308","737"
"18537","737"
"4261","738"
"807","739"
"1127","740"
"10577","741"
"3748","742"
"1460","744"
"2145","744"
"4496","745"
"6456","746"
"472","747"
"10447","748"
"4871","749"
"2020","750"
"3469","750"
"2607","752"
"2681","752"
"956","754"
"536","755"
"715","756"
"5602","757"
"7","759"
"5835","760"
"6711","761"
"748","761"
"3559","763"
"8","764"
"1385","765"
"8754","765"
"2826","766"
"916","766"
"12611","767"
"6832","768"
"11185","770"
"2298","771"
"12351","772"
"9275","772"
"9437","774"
"10215","774"
"12368","775"
"11844","777"
"3718","778"
"10662","779"
"19815","780"
"6883","782"
"5115","783"
"11662","784"
"3851","784"
"1588","785"
"8131","788"
"9424","791"
"967","791"
"4445","792"
"16357","793"
"2318","794"
"6195","795"
"172","796"
"1579","796"
"496","797"
"3652","798"
"15277","799"
"770","799"
"144","800"
"2675","800"
"515","801"
"219","801"
"503","802"
"1513","802"
"1156","803"
"297","803"
"11471","804"
"4067","806"
"3852","806"
"393","807"
"11988","809"
"6358","810"
"7444","810"
"7185","811"
"348","812"
"437","813"
"5125","815"
"4844","815"
"9524","816"
"17516","817"
"1984","818"
"10481","819"
"11949","819"
"1814","820"
"8840","821"
"7200","822"
"247","823"
"12665","824"
"5477","826"
"5722","826"
"902","827"
"4118","828"
"959","829"
"1457","833"
"108","834"
"10276","834"
"7424","835"
"1583","836"
"20425","838"
"19858","838"
"2757","839"
"4504","839"
"11740","840"
"10111","843"
"4127","844"
"9561","844"
"487","845"
"6315","845"
"332","846"
"2112","846"
"8737","847"
"223","848"
"170","849"
"72","849"
"18182","850"
"11308","850"
"3468","851"
"12524","853"
"85","854"
"4181","856"
"1290","856"
"1768","857"
"6882","857"
"417","859"
"7690","859"
"9043","860"
"3230","860"
"13660","862"
"11954","863"
"3330","864"
"6509","867"
"14326","867"
"2644","868"
"5512","868"
"3368","869"
"2066","869"
"6676","870"
"7528","871"
"792","872"
"101","873"
"1299","874"
"14510","874"
"614","876"
"4405","876"
"183","877"
"5647","878"
"3005","879"
"14406","880"
"14806","881"
"12933","881"
"10149","882"
"6706","883"
"2048","884"
"7100","885"
"17495","886"
"14917","887"
"2963","888"
"10590","888"
"399","889"
"4308","890"
"548","893"
"10781","893"
"9153","896"
"6021","900"
"4245","900"
"2294","901"
"1496","902"
"7572","903"
"2699","904"
"3528","905"
"3238","906"
"4092","906"
"4268","907"
"19976","908"
"7651","909"
"5708","912"
"20955","913"
"21548","913"
"2863","914"
"15549","917"
"16927","917"
"1982","918"
"1714","918"
"4686","919"
"7195","920"
"6167","920"
"13947","921"
"16385","921"
"1208","922"
"2128","922"
"441","923"
"3846","926"
"744","927"
"16345","928"
"2918","929"
"2617","929"
"14377","930"
"12973","931"
"4809","932"
"13448","933"
"12714","934"
"1852","936"
"5407","936"
"20556","937"
"860","938"
"2467","939"
"15","940"
"5274","941"
"1597","942"
"6469","942"
"18867","943"
"17427","943"
"21178","944"
"21060","944"
"17978","945"
"680","946"
"1284","946"
"3869","947"
"2104","947"
"554","949"
"293","950"
"379","951"
"4469","951"
"1120","952"
"15731","954"
"1974","955"
"9818","956"
"512","957"
"5787","957"
"155","958"
"4721","959"
"9922","960"
"3527","961"
"6896","963"
"6760","964"
"2673","965"
"19913","965"
"8267","967"
"1098","968"
"2781","969"
"10520","970"
"11468","973"
"10232","973"
"4681","974"
"963","975"
"17637","976"
"14268","977"
"3905","979"
"2244","982"
"779","985"
"2956","986"
"1534","986"
"9555","987"
"15329","988"
"15603","988"
"13542","989"
"2674","990"
"427","990"
"20","991"
"1391","992"
"2410","993"
"5445","994"
"10143","997"
"3270","997"
"15818","998"
"934","998"
"11491","1000"
"11787","1000"
"722","1002"
"2999","1003"
"3642","1004"
"8879","1005"
"1716","1006"
"6748","1008"
"2540","1008"
"1748","1010"
"7992","1012"
"4185","1013"
"3535","1015"
"545","1016"
"20482","1017"
"20417","1017"
"818","1018"
"3887","1018"
"5394","1019"
"948","1019"
"2274","1020"
"8587","1020"
"2639","1022"
"17255","1024"
"18808","1025"
"15930","1025"
"569","1026"
"4515","1030"
"16826","1031"
"17254","1031"
"203","1032"
"1642","1032"
"7943","1034"
"17758","1035"
"15827","1035"
"2445","1039"
"70","1040"
"3552","1040"
"1660","1041"
"2852","1042"
"5184","1043"
"15807","1044"
"2487","1046"
"4413","1047"
"2425","1047"
"13613","1048"
"4671","1050"
"4670","1050"
"18351","1051"
"19056","1051"
"6934","1052"
"8223","1052"
"1862","1054"
"13398","1055"
"28","1056"
"216","1056"
"7859","1060"
"20721","1062"
"13344","1063"
"2712","1064"
"15432","1065"
"15433","1065"
"14159","1066"
"4459","1067"
"2774","1067"
"3357","1068"
"14626","1069"
"7454","1070"
"8818","1071"
"4257","1071"
"2957","1072"
"2355","1072"
"15618","1074"
"2424","1075"
"15480","1076"
"16336","1076"
"4662","1077"
"2670","1080"
"1926","1083"
"18273","1084"
"4734","1086"
"21072","1087"
"3788","1088"
"11618","1092"
"12261","1092"
"6914","1093"
"20231","1094"
"19624","1094"
"18534","1095"
"21082","1095"
"3291","1096"
"14328","1097"
"1637","1098"
"3062","1098"
"16497","1099"
"14694","1100"
"4357","1100"
"5639","1101"
"15960","1101"
"7082","1102"
"7549","1102"
"8787","1103"
"918","1103"
"1921","1104"
"9235","1105"
"8285","1105"
"4","1106"
"560","1107"
"2913","1108"
"608","1108"
"7033","1109"
"13056","1109"
"18066","1110"
"4004","1111"
"5769","1111"
"6437","1113"
"1269","1114"
"4869","1115"
"1186","1116"
"4855","1116"
"11233","1117"
"345","1118"
"13062","1119"
"3612","1120"
"2269","1120"
"4786","1121"
"3225","1122"
"9035","1123"
"4858","1124"
"20174","1124"
"2174","1125"
"5470","1126"
"14870","1126"
"6790","1127"
"5634","1129"
"9295","1129"
"19710","1131"
"10423","1132"
"7148","1133"
"7496","1133"
"19291","1134"
"5052","1135"
"2054","1135"
"5386","1136"
"6985","1137"
"10491","1138"
"9118","1140"
"740","1141"
"15030","1142"
"544","1143"
"7790","1143"
"1767","1145"
"7722","1146"
"7971","1146"
"13874","1150"
"15240","1151"
"19478","1152"
"2245","1152"
"1442","1154"
"8913","1155"
"854","1157"
"12769","1158"
"10292","1159"
"3913","1160"
"7707","1161"
"264","1161"
"411","1163"
"7284","1164"
"8887","1165"
"9429","1168"
"15208","1169"
"5661","1170"
"1255","1171"
"5434","1171"
"579","1174"
"1172","1175"
"2340","1176"
"2242","1177"
"20524","1178"
"18941","1178"
"3393","1181"
"3411","1184"
"15683","1186"
"12549","1186"
"12403","1188"
"250","1190"
"298","1191"
"17162","1194"
"5290","1194"
"4907","1195"
"5798","1196"
"16954","1197"
"9393","1197"
"8804","1198"
"12768","1198"
"15823","1199"
"9924","1202"
"474","1203"
"9638","1204"
"5611","1206"
"13515","1206"
"9599","1207"
"210","1210"
"4031","1213"
"7845","1213"
"9097","1214"
"561","1215"
"9842","1215"
"13325","1218"
"3371","1218"
"1187","1219"
"1448","1221"
"9590","1222"
"9688","1222"
"1712","1224"
"4673","1225"
"17620","1226"
"21325","1227"
"733","1227"
"5860","1229"
"3540","1230"
"9841","1232"
"14817","1233"
"4578","1233"
"17923","1234"
"16165","1234"
"4042","1236"
"6011","1237"
"14445","1238"
"17709","1244"
"6308","1245"
"8453","1246"
"3349","1246"
"4804","1247"
"17653","1248"
"5374","1248"
"2779","1249"
"8786","1250"
"2382","1251"
"4857","1252"
"18471","1254"
"21287","1258"
"13755","1259"
"3099","1260"
"2623","1260"
"7961","1261"
"2928","1262"
"4927","1263"
"12146","1264"
"1258","1265"
"11421","1266"
"12243","1266"
"1236","1269"
"11427","1270"
"5451","1271"
"19196","1273"
"11487","1274"
"3130","1276"
"5831","1279"
"1117","1279"
"12417","1280"
"222","1281"
"2544","1282"
"2545","1282"
"4689","1283"
"4466","1283"
"8302","1284"
"11317","1284"
"4093","1285"
"3169","1286"
"467","1288"
"3836","1290"
"3410","1291"
"1405","1291"
"15899","1292"
"5330","1293"
"5785","1293"
"7685","1295"
"1376","1297"
"6789","1299"
"5571","1300"
"7755","1302"
"15545","1303"
"882","1306"
"4145","1306"
"7027","1308"
"7472","1308"
"18352","1309"
"16182","1310"
"1004","1311"
"14983","1311"
"19009","1312"
"16271","1312"
"7077","1313"
"4313","1313"
"8492","1314"
"2113","1315"
"4162","1316"
"3245","1317"
"5289","1319"
"4140","1320"
"20180","1321"
"8738","1322"
"7752","1323"
"913","1323"
"6683","1324"
"17768","1325"
"7004","1326"
"4406","1327"
"18818","1327"
"2784","1328"
"8259","1328"
"1162","1329"
"438","1330"
"1726","1332"
"886","1332"
"39","1333"
"5191","1335"
"2715","1336"
"9102","1338"
"11641","1339"
"3822","1340"
"3900","1343"
"13946","1343"
"14451","1344"
"8903","1346"
"14565","1346"
"5795","1347"
"14368","1349"
"13979","1350"
"1675","1353"
"129","1354"
"17128","1356"
"958","1359"
"10687","1360"
"2256","1363"
"3735","1364"
"1976","1367"
"2095","1367"
"4109","1368"
"16028","1369"
"10620","1370"
"405","1371"
"7712","1372"
"2286","1372"
"3882","1373"
"17685","1373"
"11883","1375"
"145","1377"
"10204","1380"
"6598","1381"
"16799","1385"
"18935","1385"
"611","1386"
"4340","1387"
"4312","1387"
"10353","1389"
"2149","1390"
"2488","1393"
"7623","1394"
"3002","1395"
"3093","1396"
"1270","1397"
"1541","1398"
"3694","1399"
"2638","1400"
"830","1400"
"10250","1402"
"13044","1403"
"14542","1403"
"11906","1404"
"571","1405"
"20635","1407"
"21496","1407"
"2946","1410"
"18059","1410"
"9184","1412"
"8902","1414"
"161","1415"
"19698","1416"
"12640","1417"
"4223","1418"
"4207","1418"
"10021","1419"
"756","1420"
"873","1420"
"6876","1421"
"1930","1422"
"4430","1423"
"37","1424"
"7734","1425"
"15936","1425"
"1369","1427"
"359","1430"
"4222","1432"
"14582","1433"
"7250","1435"
"15530","1435"
"21422","1436"
"18868","1437"
"9386","1439"
"2358","1440"
"3575","1440"
"4366","1441"
"1873","1442"
"1778","1445"
"292","1446"
"14349","1448"
"18154","1450"
"20239","1450"
"16420","1451"
"21038","1452"
"21102","1452"
"13571","1453"
"7461","1454"
"6749","1454"
"2542","1458"
"13065","1460"
"13808","1461"
"4895","1463"
"6135","1464"
"6185","1464"
"10363","1465"
"15984","1465"
"2663","1466"
"3475","1467"
"1348","1467"
"14385","1468"
"3583","1469"
"8666","1470"
"7502","1472"
"20225","1473"
"14110","1474"
"10906","1476"
"6217","1477"
"5120","1478"
"3367","1479"
"667","1479"
"11105","1481"
"5375","1481"
"1256","1484"
"13576","1487"
"8031","1488"
"689","1489"
"2973","1490"
"18944","1491"
"16530","1491"
"3711","1492"
"4064","1495"
"9883","1496"
"10666","1500"
"5411","1502"
"4205","1504"
"11377","1504"
"9750","1506"
"16999","1506"
"2255","1507"
"7628","1508"
"998","1509"
"13856","1510"
"10560","1511"
"949","1512"
"13799","1513"
"2163","1515"
"2716","1516"
"4075","1516"
"5113","1518"
"21271","1520"
"19889","1520"
"15227","1522"
"14649","1522"
"1555","1523"
"2365","1525"
"15002","1526"
"14172","1527"
"11341","1528"
"14721","1529"
"8665","1529"
"11975","1530"
"9446","1533"
"7582","1534"
"7367","1536"
"11246","1537"
"9297","1537"
"16406","1541"
"897","1542"
"374","1544"
"17323","1545"
"17291","1545"
"8941","1548"
"9634","1549"
"1056","1551"
"11189","1553"
"10492","1556"
"9370","1556"
"3576","1557"
"9833","1558"
"5993","1559"
"11247","1560"
"15169","1561"
"4817","1563"
"6325","1564"
"3626","1565"
"15631","1566"
"8481","1567"
"17772","1568"
"3116","1572"
"2404","1572"
"499","1573"
"20261","1573"
"21630","1574"
"4262","1576"
"1402","1576"
"5355","1577"
"20436","1577"
"1417","1579"
"20021","1580"
"11822","1581"
"2620","1582"
"2105","1582"
"2263","1584"
"236","1588"
"751","1588"
"8518","1589"
"3050","1590"
"8330","1590"
"11211","1591"
"15114","1592"
"10827","1593"
"135","1597"
"1600","1599"
"3221","1600"
"14644","1600"
"4087","1602"
"19790","1603"
"6075","1604"
"11358","1606"
"9718","1606"
"269","1607"
"424","1607"
"18250","1608"
"6801","1609"
"11090","1609"
"6744","1611"
"8986","1614"
"11126","1614"
"6840","1615"
"272","1616"
"11516","1617"
"12764","1618"
"19574","1619"
"1655","1620"
"3923","1621"
"5359","1623"
"7577","1623"
"6380","1624"
"10809","1625"
"11878","1625"
"16504","1628"
"2379","1629"
"366","1631"
"8586","1632"
"18311","1634"
"4453","1635"
"14805","1636"
"8653","1637"
"1562","1639"
"3956","1640"
"10770","1641"
"18796","1642"
"13974","1643"
"2578","1644"
"176","1644"
"9581","1645"
"8284","1645"
"2548","1646"
"220","1647"
"79","1648"
"4567","1649"
"9289","1652"
"20323","1654"
"8820","1657"
"16833","1658"
"2858","1659"
"2254","1660"
"5380","1660"
"8387","1661"
"10217","1662"
"3607","1663"
"11752","1663"
"12550","1664"
"2088","1665"
"5674","1665"
"7446","1666"
"470","1668"
"8595","1669"
"8793","1669"
"8382","1670"
"11180","1670"
"9691","1671"
"4076","1672"
"19110","1675"
"7933","1676"
"5716","1677"
"8906","1678"
"5837","1679"
"17454","1680"
"14560","1681"
"308","1682"
"1958","1683"
"13232","1684"
"11133","1685"
"13355","1686"
"13267","1686"
"2599","1687"
"4952","1690"
"3020","1691"
"4882","1692"
"6671","1694"
"11886","1694"
"13033","1696"
"13821","1697"
"16977","1697"
"16296","1699"
"19082","1701"
"10201","1702"
"5426","1703"
"9564","1704"
"21542","1705"
"7883","1707"
"18354","1709"
"797","1711"
"5417","1712"
"4220","1713"
"9052","1714"
"4889","1715"
"1028","1720"
"2867","1721"
"14290","1721"
"3260","1723"
"3106","1723"
"10100","1725"
"15361","1727"
"14751","1727"
"6359","1729"
"12212","1729"
"15309","1731"
"2961","1733"
"1901","1734"
"18031","1735"
"16486","1736"
"2816","1738"
"7142","1739"
"16761","1740"
"8417","1743"
"8554","1743"
"8817","1745"
"16782","1746"
"158","1747"
"3797","1748"
"4799","1748"
"6526","1749"
"125","1750"
"3750","1752"
