43	78	2004-04-23
79	57	2004-04-23
95	31	2004-04-23
117	99	2004-04-23
118	119	2004-04-23
118	119	2004-04-23
119	118	2004-04-23
119	74	2004-04-23
118	119	2004-04-23
119	118	2004-04-23
118	57	2004-04-23
73	72	2004-04-23
117	119	2004-04-23
120	107	2004-04-23
71	105	2004-04-23
43	91	2004-04-23
25	121	2004-04-23
43	78	2004-04-23
0	122	2004-04-23
95	123	2004-04-23
124	125	2004-04-23
35	103	2004-04-23
43	78	2004-04-23
43	78	2004-04-23
35	123	2004-04-23
35	126	2004-04-23
35	127	2004-04-23
43	78	2004-04-23
43	128	2004-04-23
43	115	2004-04-23
8	119	2004-04-23
78	57	2004-04-23
35	108	2004-04-23
123	108	2004-04-23
35	108	2004-04-23
123	60	2004-04-23
123	71	2004-04-23
35	108	2004-04-23
35	111	2004-04-23
123	84	2004-04-23
84	123	2004-04-23
31	129	2004-04-23
35	111	2004-04-23
123	84	2004-04-23
71	123	2004-04-23
123	7	2004-04-23
130	29	2004-04-23
98	125	2004-04-23
102	71	2004-04-23
102	71	2004-04-23
102	62	2004-04-23
102	116	2004-04-23
102	71	2004-04-23
130	29	2004-04-23
68	94	2004-04-23
68	123	2004-04-23
68	78	2004-04-23
131	29	2004-04-23
35	98	2004-04-23
35	132	2004-04-23
35	59	2004-04-23
35	133	2004-04-23
35	132	2004-04-23
35	80	2004-04-23
102	71	2004-04-23
102	134	2004-04-23
132	134	2004-04-23
134	132	2004-04-23
35	132	2004-04-23
102	134	2004-04-23
18	51	2004-04-23
132	134	2004-04-23
102	134	2004-04-23
102	134	2004-04-23
134	132	2004-04-23
132	134	2004-04-23
35	132	2004-04-23
35	132	2004-04-23
35	132	2004-04-23
8	108	2004-04-23
8	108	2004-04-23
61	135	2004-04-23
95	31	2004-04-23
136	137	2004-04-23
95	136	2004-04-23
18	119	2004-04-23
43	89	2004-04-23
95	136	2004-04-23
136	137	2004-04-23
18	138	2004-04-23
43	59	2004-04-23
43	87	2004-04-23
43	101	2004-04-23
43	89	2004-04-23
18	110	2004-04-23
43	89	2004-04-23
8	31	2004-04-23
43	89	2004-04-23
43	89	2004-04-23
102	62	2004-04-23
102	71	2004-04-23
37	85	2004-04-23
139	104	2004-04-23
102	71	2004-04-23
37	85	2004-04-23
37	100	2004-04-23
37	100	2004-04-23
37	100	2004-04-23
102	100	2004-04-23
37	100	2004-04-23
102	100	2004-04-23
37	60	2004-04-23
74	119	2004-04-23
37	80	2004-04-23
43	140	2004-04-23
43	140	2004-04-23
43	73	2004-04-23
43	126	2004-04-23
123	134	2004-04-23
139	123	2004-04-23
18	81	2004-04-23
18	81	2004-04-23
18	81	2004-04-23
104	55	2004-04-23
18	81	2004-04-23
123	134	2004-04-23
104	57	2004-04-23
104	62	2004-04-23
18	81	2004-04-23
104	60	2004-04-23
104	134	2004-04-23
123	134	2004-04-23
70	71	2004-04-23
134	123	2004-04-23
8	31	2004-04-23
62	104	2004-04-23
71	70	2004-04-23
141	57	2004-04-23
123	134	2004-04-23
123	134	2004-04-23
142	31	2004-04-23
143	98	2004-04-23
143	104	2004-04-23
143	120	2004-04-23
8	108	2004-04-23
102	108	2004-04-23
102	62	2004-04-23
102	62	2004-04-23
102	108	2004-04-23
47	80	2004-04-23
94	80	2004-04-23
144	47	2004-04-23
94	62	2004-04-23
144	94	2004-04-23
94	108	2004-04-23
144	94	2004-04-23
144	47	2004-04-23
144	94	2004-04-23
144	47	2004-04-23
144	47	2004-04-23
94	108	2004-04-23
95	47	2004-04-23
94	108	2004-04-23
95	94	2004-04-23
95	94	2004-04-23
95	47	2004-04-23
95	94	2004-04-23
104	143	2004-04-23
104	62	2004-04-23
5	145	2004-04-23
43	59	2004-04-24
43	104	2004-04-24
62	94	2004-04-24
43	31	2004-04-24
113	104	2004-04-24
33	108	2004-04-24
35	104	2004-04-24
35	108	2004-04-24
35	146	2004-04-24
43	31	2004-04-24
18	119	2004-04-24
8	135	2004-04-24
8	147	2004-04-24
8	148	2004-04-24
8	149	2004-04-24
8	150	2004-04-24
8	151	2004-04-24
8	152	2004-04-24
8	57	2004-04-24
8	57	2004-04-24
8	134	2004-04-24
8	21	2004-04-24
8	7	2004-04-24
8	153	2004-04-24
8	120	2004-04-24
0	134	2004-04-24
2	154	2004-04-24
35	108	2004-04-24
2	154	2004-04-24
29	131	2004-04-24
2	57	2004-04-24
67	55	2004-04-24
35	155	2004-04-24
130	29	2004-04-24
100	50	2004-04-24
100	33	2004-04-24
8	7	2004-04-24
35	72	2004-04-24
95	94	2004-04-24
8	75	2004-04-24
8	7	2004-04-24
8	156	2004-04-24
18	157	2004-04-24
8	57	2004-04-24
8	31	2004-04-24
43	128	2004-04-24
104	134	2004-04-24
104	128	2004-04-24
43	128	2004-04-24
43	128	2004-04-24
43	128	2004-04-24
50	100	2004-04-24
0	158	2004-04-24
43	73	2004-04-24
43	128	2004-04-24
159	71	2004-04-24
128	7	2004-04-24
35	146	2004-04-24
35	108	2004-04-24
35	104	2004-04-24
35	128	2004-04-24
8	7	2004-04-24
33	100	2004-04-24
160	161	2004-04-24
162	71	2004-04-24
31	163	2004-04-24
57	7	2004-04-24
31	57	2004-04-24
40	75	2004-04-24
40	119	2004-04-24
40	131	2004-04-24
40	164	2004-04-24
40	165	2004-04-24
40	156	2004-04-24
40	166	2004-04-24
40	167	2004-04-24
40	168	2004-04-24
40	133	2004-04-24
55	67	2004-04-24
40	55	2004-04-24
55	153	2004-04-24
55	169	2004-04-24
55	170	2004-04-24
55	171	2004-04-24
102	100	2004-04-24
50	156	2004-04-24
31	129	2004-04-24
7	57	2004-04-24
7	163	2004-04-24
102	62	2004-04-24
102	172	2004-04-24
66	153	2004-04-24
31	25	2004-04-24
95	162	2004-04-24
8	57	2004-04-24
40	55	2004-04-24
8	19	2004-04-24
8	164	2004-04-24
8	60	2004-04-24
102	108	2004-04-24
31	154	2004-04-24
31	108	2004-04-24
31	173	2004-04-24
174	49	2004-04-24
102	84	2004-04-24
123	108	2004-04-24
163	7	2004-04-24
102	62	2004-04-24
37	127	2004-04-24
102	62	2004-04-24
102	62	2004-04-24
18	108	2004-04-24
102	62	2004-04-24
102	62	2004-04-24
160	163	2004-04-24
160	163	2004-04-24
37	108	2004-04-24
40	62	2004-04-24
102	62	2004-04-24
175	62	2004-04-24
40	62	2004-04-24
175	62	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
102	62	2004-04-24
40	62	2004-04-24
175	62	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
102	62	2004-04-24
31	163	2004-04-24
175	62	2004-04-24
40	62	2004-04-24
175	62	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
102	62	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
163	177	2004-04-24
163	176	2004-04-24
31	174	2004-04-24
31	176	2004-04-24
175	62	2004-04-24
163	178	2004-04-24
40	62	2004-04-24
31	178	2004-04-24
40	62	2004-04-24
40	62	2004-04-24
40	62	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
95	163	2004-04-24
40	62	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
40	62	2004-04-24
40	176	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
31	176	2004-04-24
40	176	2004-04-24
31	176	2004-04-24
40	176	2004-04-24
40	62	2004-04-24
40	179	2004-04-24
31	176	2004-04-24
40	62	2004-04-24
160	62	2004-04-24
40	176	2004-04-24
40	179	2004-04-24
176	31	2004-04-24
40	62	2004-04-24
40	176	2004-04-24
179	176	2004-04-24
179	176	2004-04-24
179	180	2004-04-24
40	176	2004-04-24
179	181	2004-04-24
40	179	2004-04-24
40	89	2004-04-24
40	62	2004-04-24
31	176	2004-04-24
40	179	2004-04-24
40	62	2004-04-24
40	176	2004-04-24
176	179	2004-04-24
176	179	2004-04-24
176	31	2004-04-24
40	179	2004-04-24
40	176	2004-04-24
40	179	2004-04-24
31	176	2004-04-24
40	62	2004-04-24
182	183	2004-04-24
40	62	2004-04-24
176	31	2004-04-24
31	176	2004-04-24
40	176	2004-04-24
176	31	2004-04-24
174	31	2004-04-24
31	176	2004-04-24
31	174	2004-04-24
40	167	2004-04-24
174	31	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
176	31	2004-04-24
62	173	2004-04-24
173	62	2004-04-24
62	173	2004-04-24
173	62	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
31	174	2004-04-24
62	173	2004-04-24
173	62	2004-04-24
40	167	2004-04-24
8	31	2004-04-24
40	176	2004-04-24
62	173	2004-04-24
31	176	2004-04-24
174	31	2004-04-24
31	174	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
40	167	2004-04-24
40	167	2004-04-24
62	154	2004-04-24
173	62	2004-04-24
40	176	2004-04-24
176	31	2004-04-24
40	167	2004-04-24
174	31	2004-04-24
62	173	2004-04-24
173	62	2004-04-24
62	173	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
31	174	2004-04-24
40	176	2004-04-24
174	31	2004-04-24
174	31	2004-04-24
31	174	2004-04-24
40	176	2004-04-24
40	167	2004-04-24
173	62	2004-04-24
62	173	2004-04-24
40	167	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
173	62	2004-04-24
62	173	2004-04-24
40	167	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
40	176	2004-04-24
8	31	2004-04-24
40	176	2004-04-24
40	184	2004-04-24
40	167	2004-04-24
184	146	2004-04-24
184	31	2004-04-24
40	184	2004-04-24
40	176	2004-04-24
31	184	2004-04-24
185	184	2004-04-24
139	184	2004-04-24
154	31	2004-04-24
31	154	2004-04-24
184	185	2004-04-24
154	62	2004-04-24
40	176	2004-04-24
102	176	2004-04-24
186	185	2004-04-24
184	96	2004-04-24
102	96	2004-04-24
186	185	2004-04-24
40	184	2004-04-24
40	184	2004-04-24
40	185	2004-04-24
40	184	2004-04-24
40	185	2004-04-24
184	62	2004-04-24
40	167	2004-04-24
186	185	2004-04-24
62	154	2004-04-24
62	184	2004-04-24
102	57	2004-04-24
102	62	2004-04-24
186	185	2004-04-24
102	187	2004-04-24
188	174	2004-04-24
188	174	2004-04-24
139	184	2004-04-24
186	185	2004-04-24
184	108	2004-04-24
139	184	2004-04-24
188	7	2004-04-24
101	96	2004-04-24
139	184	2004-04-24
40	85	2004-04-24
40	187	2004-04-24
100	99	2004-04-24
100	189	2004-04-24
190	174	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
102	191	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
192	148	2004-04-24
100	99	2004-04-24
192	189	2004-04-24
190	77	2004-04-24
100	189	2004-04-24
100	189	2004-04-24
189	108	2004-04-24
100	189	2004-04-24
192	189	2004-04-24
108	123	2004-04-24
102	108	2004-04-24
102	189	2004-04-24
102	108	2004-04-24
102	108	2004-04-24
40	191	2004-04-24
193	148	2004-04-24
193	194	2004-04-24
175	19	2004-04-24
175	60	2004-04-24
175	148	2004-04-24
175	119	2004-04-24
175	131	2004-04-24
175	85	2004-04-24
175	96	2004-04-24
175	71	2004-04-24
175	57	2004-04-24
175	7	2004-04-24
175	195	2004-04-24
175	196	2004-04-24
175	197	2004-04-24
175	198	2004-04-24
175	199	2004-04-24
175	189	2004-04-24
175	191	2004-04-24
175	200	2004-04-24
175	187	2004-04-24
175	201	2004-04-24
175	184	2004-04-24
175	202	2004-04-24
175	179	2004-04-24
175	180	2004-04-24
175	176	2004-04-24
175	183	2004-04-24
175	174	2004-04-24
175	165	2004-04-24
203	204	2004-04-24
203	103	2004-04-24
203	183	2004-04-24
188	143	2004-04-24
2	184	2004-04-25
2	31	2004-04-25
198	57	2004-04-25
62	184	2004-04-25
62	198	2004-04-25
62	183	2004-04-25
198	100	2004-04-25
193	198	2004-04-25
193	205	2004-04-25
193	206	2004-04-25
203	122	2004-04-25
120	190	2004-04-25
174	190	2004-04-25
203	128	2004-04-25
62	198	2004-04-25
100	183	2004-04-25
100	207	2004-04-25
62	45	2004-04-25
62	198	2004-04-25
100	87	2004-04-25
190	120	2004-04-25
190	174	2004-04-25
102	176	2004-04-25
198	19	2004-04-25
183	100	2004-04-25
102	131	2004-04-25
198	208	2004-04-25
100	183	2004-04-25
35	104	2004-04-25
102	209	2004-04-25
35	208	2004-04-25
183	100	2004-04-25
208	198	2004-04-25
198	208	2004-04-25
198	209	2004-04-25
100	183	2004-04-25
183	100	2004-04-25
175	100	2004-04-25
67	100	2004-04-25
31	197	2004-04-25
210	100	2004-04-25
211	208	2004-04-25
210	212	2004-04-25
210	92	2004-04-25
210	84	2004-04-25
188	198	2004-04-25
213	214	2004-04-25
102	108	2004-04-25
102	214	2004-04-25
102	81	2004-04-25
43	213	2004-04-25
102	214	2004-04-25
62	198	2004-04-25
62	198	2004-04-25
102	214	2004-04-25
102	214	2004-04-25
102	167	2004-04-25
213	108	2004-04-25
214	66	2004-04-25
102	214	2004-04-25
213	214	2004-04-25
40	214	2004-04-25
40	215	2004-04-25
102	126	2004-04-25
214	61	2004-04-25
213	108	2004-04-25
175	216	2004-04-25
175	215	2004-04-25
175	217	2004-04-25
102	108	2004-04-25
218	123	2004-04-25
18	108	2004-04-25
62	126	2004-04-25
87	100	2004-04-25
102	167	2004-04-25
102	55	2004-04-25
62	126	2004-04-25
102	55	2004-04-25
213	55	2004-04-25
213	55	2004-04-25
62	126	2004-04-25
50	214	2004-04-25
18	174	2004-04-25
18	108	2004-04-25
43	213	2004-04-25
214	50	2004-04-25
43	213	2004-04-25
18	214	2004-04-25
18	214	2004-04-25
102	174	2004-04-25
43	213	2004-04-25
18	214	2004-04-25
102	174	2004-04-25
213	174	2004-04-25
50	214	2004-04-25
18	214	2004-04-25
213	214	2004-04-25
214	50	2004-04-25
18	214	2004-04-25
95	94	2004-04-25
95	31	2004-04-25
18	214	2004-04-25
95	163	2004-04-25
102	214	2004-04-25
102	214	2004-04-25
18	214	2004-04-25
143	184	2004-04-25
102	167	2004-04-25
219	213	2004-04-25
219	31	2004-04-25
18	214	2004-04-25
143	31	2004-04-25
102	174	2004-04-25
102	174	2004-04-25
174	213	2004-04-25
102	174	2004-04-25
102	174	2004-04-25
102	174	2004-04-25
175	220	2004-04-25
102	97	2004-04-25
2	31	2004-04-25
221	119	2004-04-25
40	221	2004-04-25
40	221	2004-04-25
40	222	2004-04-25
213	174	2004-04-25
40	96	2004-04-25
40	133	2004-04-25
50	214	2004-04-25
35	221	2004-04-25
35	220	2004-04-25
211	65	2004-04-25
95	223	2004-04-25
174	213	2004-04-25
213	174	2004-04-25
224	222	2004-04-25
35	220	2004-04-25
35	213	2004-04-25
175	222	2004-04-25
175	225	2004-04-25
220	160	2004-04-25
35	220	2004-04-25
43	225	2004-04-25
220	160	2004-04-25
35	220	2004-04-25
220	160	2004-04-25
55	213	2004-04-25
220	160	2004-04-25
220	160	2004-04-25
220	160	2004-04-25
160	220	2004-04-25
35	220	2004-04-25
35	213	2004-04-25
220	160	2004-04-25
203	220	2004-04-25
226	25	2004-04-25
210	227	2004-04-25
213	100	2004-04-25
228	229	2004-04-25
219	213	2004-04-25
95	230	2004-04-25
95	231	2004-04-25
102	220	2004-04-25
102	19	2004-04-25
102	85	2004-04-25
219	213	2004-04-25
219	213	2004-04-25
102	65	2004-04-25
211	65	2004-04-25
123	108	2004-04-25
102	184	2004-04-25
211	5	2004-04-25
102	184	2004-04-25
102	7	2004-04-25
62	201	2004-04-25
62	184	2004-04-25
102	92	2004-04-25
62	184	2004-04-25
8	232	2004-04-25
102	232	2004-04-25
8	96	2004-04-25
8	189	2004-04-25
165	233	2004-04-25
68	33	2004-04-25
68	33	2004-04-25
234	190	2004-04-25
68	184	2004-04-25
40	165	2004-04-25
40	31	2004-04-25
2	31	2004-04-25
2	131	2004-04-25
0	29	2004-04-25
40	31	2004-04-25
40	172	2004-04-25
102	165	2004-04-25
62	126	2004-04-25
62	198	2004-04-25
102	165	2004-04-25
62	91	2004-04-25
96	227	2004-04-25
96	227	2004-04-25
102	57	2004-04-25
190	135	2004-04-25
31	57	2004-04-25
130	29	2004-04-25
190	235	2004-04-25
31	236	2004-04-25
8	234	2004-04-25
100	33	2004-04-25
236	31	2004-04-25
96	190	2004-04-25
47	80	2004-04-25
47	80	2004-04-25
174	213	2004-04-25
175	232	2004-04-25
8	100	2004-04-25
47	51	2004-04-25
47	51	2004-04-25
47	174	2004-04-25
51	47	2004-04-25
47	51	2004-04-25
8	176	2004-04-25
96	190	2004-04-25
8	174	2004-04-25
51	47	2004-04-25
174	47	2004-04-25
95	47	2004-04-25
40	31	2004-04-25
8	174	2004-04-25
40	173	2004-04-25
8	174	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
47	51	2004-04-25
174	47	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
11	167	2004-04-25
11	174	2004-04-25
51	47	2004-04-25
174	47	2004-04-25
47	51	2004-04-25
11	80	2004-04-25
11	174	2004-04-25
47	174	2004-04-25
174	47	2004-04-25
11	174	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
51	47	2004-04-25
47	51	2004-04-25
11	174	2004-04-25
174	47	2004-04-25
51	47	2004-04-25
11	174	2004-04-25
47	51	2004-04-25
11	174	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
174	47	2004-04-25
51	47	2004-04-25
11	174	2004-04-25
11	174	2004-04-25
11	174	2004-04-25
219	213	2004-04-25
11	174	2004-04-25
87	219	2004-04-25
47	174	2004-04-25
47	51	2004-04-25
11	174	2004-04-25
174	47	2004-04-25
51	47	2004-04-25
8	174	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
11	174	2004-04-25
174	47	2004-04-25
11	174	2004-04-25
8	174	2004-04-25
47	174	2004-04-25
11	174	2004-04-25
47	51	2004-04-25
8	174	2004-04-25
174	47	2004-04-25
8	208	2004-04-25
11	174	2004-04-25
47	174	2004-04-25
102	65	2004-04-25
102	51	2004-04-25
11	174	2004-04-25
102	65	2004-04-25
174	47	2004-04-25
51	47	2004-04-25
102	65	2004-04-25
11	174	2004-04-25
11	174	2004-04-25
47	51	2004-04-25
47	174	2004-04-25
174	47	2004-04-25
47	174	2004-04-25
47	174	2004-04-25
8	174	2004-04-25
8	208	2004-04-25
174	47	2004-04-25
174	47	2004-04-25
219	47	2004-04-25
8	174	2004-04-25
47	174	2004-04-25
143	184	2004-04-25
174	47	2004-04-25
219	47	2004-04-25
47	174	2004-04-25
143	221	2004-04-25
219	47	2004-04-25
174	47	2004-04-25
219	47	2004-04-25
219	47	2004-04-25
47	174	2004-04-25
219	47	2004-04-25
174	47	2004-04-25
47	174	2004-04-25
219	47	2004-04-25
174	47	2004-04-25
143	194	2004-04-25
47	174	2004-04-25
190	236	2004-04-25
219	47	2004-04-25
174	47	2004-04-25
219	47	2004-04-25
47	174	2004-04-25
219	94	2004-04-25
94	167	2004-04-25
219	47	2004-04-25
175	197	2004-04-25
219	94	2004-04-25
190	174	2004-04-25
219	94	2004-04-25
175	200	2004-04-25
174	47	2004-04-25
174	190	2004-04-25
190	174	2004-04-25
47	174	2004-04-25
174	190	2004-04-25
174	47	2004-04-25
190	174	2004-04-25
143	87	2004-04-25
174	190	2004-04-25
219	47	2004-04-25
190	174	2004-04-25
174	190	2004-04-25
143	237	2004-04-25
190	174	2004-04-25
174	190	2004-04-25
219	94	2004-04-25
238	174	2004-04-25
143	239	2004-04-25
238	174	2004-04-25
238	235	2004-04-25
219	94	2004-04-25
219	47	2004-04-25
219	94	2004-04-25
11	89	2004-04-25
219	94	2004-04-25
143	22	2004-04-25
219	94	2004-04-25
2	131	2004-04-25
219	94	2004-04-25
219	94	2004-04-25
219	94	2004-04-25
102	51	2004-04-25
143	31	2004-04-25
219	47	2004-04-25
143	47	2004-04-25
35	221	2004-04-25
219	94	2004-04-25
87	143	2004-04-25
219	94	2004-04-25
219	94	2004-04-25
219	94	2004-04-25
143	47	2004-04-25
219	47	2004-04-25
143	47	2004-04-25
219	94	2004-04-25
219	94	2004-04-25
219	47	2004-04-25
8	143	2004-04-25
143	240	2004-04-25
102	143	2004-04-25
8	215	2004-04-25
193	241	2004-04-25
193	198	2004-04-25
193	208	2004-04-25
193	181	2004-04-25
31	143	2004-04-26
31	242	2004-04-26
203	240	2004-04-26
62	126	2004-04-26
226	143	2004-04-26
193	208	2004-04-26
167	94	2004-04-26
62	126	2004-04-26
43	213	2004-04-26
40	31	2004-04-26
8	243	2004-04-26
244	190	2004-04-26
227	96	2004-04-26
210	227	2004-04-26
210	245	2004-04-26
18	51	2004-04-26
232	87	2004-04-26
33	241	2004-04-26
18	232	2004-04-26
126	62	2004-04-26
142	31	2004-04-26
142	94	2004-04-26
8	234	2004-04-26
8	176	2004-04-26
62	126	2004-04-26
31	87	2004-04-26
210	232	2004-04-26
87	31	2004-04-26
31	87	2004-04-26
246	247	2004-04-26
247	246	2004-04-26
175	247	2004-04-26
175	247	2004-04-26
210	231	2004-04-26
87	31	2004-04-26
175	247	2004-04-26
175	62	2004-04-26
31	87	2004-04-26
248	62	2004-04-26
40	249	2004-04-26
40	247	2004-04-26
94	167	2004-04-26
40	250	2004-04-26
33	241	2004-04-26
175	71	2004-04-26
43	87	2004-04-26
102	176	2004-04-26
102	85	2004-04-26
11	167	2004-04-26
50	85	2004-04-26
211	251	2004-04-26
175	62	2004-04-26
40	96	2004-04-26
167	94	2004-04-26
248	62	2004-04-26
211	33	2004-04-26
211	251	2004-04-26
175	62	2004-04-26
211	251	2004-04-26
175	62	2004-04-26
211	33	2004-04-26
248	62	2004-04-26
211	33	2004-04-26
102	62	2004-04-26
143	246	2004-04-26
203	50	2004-04-26
102	62	2004-04-26
100	207	2004-04-26
211	33	2004-04-26
211	251	2004-04-26
52	252	2004-04-26
8	250	2004-04-26
163	7	2004-04-26
7	163	2004-04-26
211	33	2004-04-26
43	87	2004-04-26
43	47	2004-04-26
43	87	2004-04-26
43	47	2004-04-26
253	7	2004-04-26
7	253	2004-04-26
43	87	2004-04-26
253	7	2004-04-26
94	167	2004-04-26
253	7	2004-04-26
7	253	2004-04-26
253	7	2004-04-26
7	253	2004-04-26
253	7	2004-04-26
0	254	2004-04-26
102	255	2004-04-26
142	31	2004-04-26
203	256	2004-04-26
51	47	2004-04-26
257	75	2004-04-26
167	94	2004-04-26
258	259	2004-04-26
260	255	2004-04-26
18	51	2004-04-26
203	80	2004-04-26
18	51	2004-04-26
258	255	2004-04-26
50	259	2004-04-26
259	50	2004-04-26
203	261	2004-04-26
18	51	2004-04-26
102	259	2004-04-26
262	253	2004-04-26
262	253	2004-04-26
203	50	2004-04-26
259	50	2004-04-26
203	50	2004-04-26
40	255	2004-04-26
