"id","arrival_time"
"3483","414"
"2528","414"
"128884","415"
"127979","415"
"61480","416"
"38363","416"
"64840","417"
"48654","417"
"759","418"
"5594","419"
"2517","419"
"21304","420"
"24991","420"
"18975","421"
"78575","422"
"73450","422"
"1743","423"
"988","423"
"57107","424"
"55695","424"
"96546","425"
"103096","425"
"61576","426"
"17888","426"
"6620","427"
"43","428"
"1389","428"
"22674","429"
"29984","429"
"44653","430"
"44654","430"
"73772","431"
"24769","432"
"30248","432"
"58440","433"
"58810","433"
"88891","434"
"99300","434"
"77305","435"
"106990","435"
"100812","436"
"13703","437"
"68202","437"
"2566","438"
"8877","438"
"2830","439"
"43920","440"
"65127","441"
"100305","441"
"111421","442"
"84175","442"
"114005","443"
"109753","443"
"22233","444"
"89077","444"
"71192","445"
"128791","446"
"126670","446"
"115595","447"
"10723","447"
"10993","448"
"8966","448"
"19151","449"
"16379","449"
"20055","450"
"20578","450"
"16926","451"
"6574","451"
"21962","452"
"1854","452"
"25584","453"
"116053","453"
"18484","454"
"34949","454"
"117223","455"
"117197","455"
"116881","456"
"101619","456"
"1906","457"
"1408","457"
"5037","458"
"5792","458"
"82281","459"
"82282","459"
"116847","460"
"6710","461"
"33193","462"
"8036","462"
"66198","463"
"151","463"
"81065","464"
"31484","464"
"113826","465"
"62236","465"
"62914","466"
"50818","466"
"89005","467"
"17480","467"
"31305","468"
"68668","469"
"54731","469"
"81464","470"
"16651","470"
"14859","471"
"15138","471"
"48682","472"
"77993","472"
"27134","473"
"98880","474"
"103484","474"
"32265","475"
"51717","475"
"22","476"
"6835","477"
"6836","477"
"133771","478"
"134205","478"
"1011","479"
"562","479"
"97594","480"
"3959","481"
"3024","481"
"21216","482"
"10037","482"
"86388","483"
"98963","483"
"70013","484"
"3088","484"
"75705","485"
"58620","486"
"54248","486"
"37404","487"
"37539","487"
"92524","488"
"92541","488"
"6576","489"
"32584","490"
"118600","490"
"72650","491"
"106575","491"
"87229","492"
"49531","492"
"103412","493"
"33156","493"
"24718","494"
"42509","494"
"76210","495"
"89667","496"
"89673","496"
"108323","497"
"75135","498"
"51778","498"
"2042","500"
"29582","501"
"15240","502"
"129381","502"
"4533","503"
"94707","503"
"46088","504"
"12999","505"
"61725","505"
"95004","506"
"73380","507"
"124285","507"
"19622","508"
"117841","508"
"86370","509"
"1422","510"
"57868","511"
"34697","511"
"127037","512"
"24832","513"
"26575","513"
"46692","514"
"51508","515"
"62305","515"
"17718","516"
"61487","517"
"78523","517"
"21126","518"
"21164","518"
"54213","519"
"55721","519"
"42119","520"
"9074","520"
"76518","521"
"107254","522"
"62442","522"
"115667","523"
"18245","523"
"51903","524"
"37088","524"
"112176","525"
"126470","525"
"53105","526"
"85100","526"
"119605","527"
"124728","528"
"74251","529"
"55508","529"
"120450","530"
"6695","530"
"59358","531"
"91818","532"
"93750","532"
"132253","533"
"42051","533"
"26943","534"
"21414","534"
"120870","535"
"124884","535"
"113757","536"
"15664","536"
"32271","537"
"34809","537"
"130603","538"
"115445","538"
"117105","539"
"117065","539"
"13810","540"
"78086","541"
"12934","541"
"9894","542"
"9712","542"
"3365","544"
"60115","545"
"60227","545"
"119513","546"
"117444","546"
"88797","547"
"116625","547"
"57223","548"
"119680","548"
"3462","549"
"15316","550"
"71692","551"
"113901","552"
"83794","552"
"133653","553"
"100911","553"
"369","554"
"29236","555"
"29237","555"
"58993","556"
"84783","557"
"85212","557"
"2158","558"
"2903","558"
"120814","559"
"121555","559"
"366","560"
"1049","560"
"79008","561"
"24866","561"
"6084","562"
"695","563"
"1864","564"
"3817","565"
"45627","566"
"95365","567"
"19665","567"
"13724","568"
"9673","568"
"59720","569"
"21191","570"
"3658","570"
"114327","571"
"123954","571"
"128194","572"
"180","573"
"75","573"
"59803","574"
"3607","575"
"56087","576"
"21060","577"
"50779","577"
"71241","578"
"72108","578"
"114873","579"
"117042","579"
"21072","580"
"23464","580"
"39233","581"
"39223","581"
"13909","582"
"3935","583"
"15864","583"
"12557","584"
"4555","584"
"66216","586"
"66291","586"
"17518","587"
"101479","588"
"64861","588"
"131796","589"
"74567","589"
"31474","590"
"46507","590"
"2334","591"
"26304","592"
"26864","592"
"47488","593"
"9492","593"
"102460","594"
"25580","594"
"132506","595"
"132501","595"
"132973","596"
"110329","596"
"19580","597"
"49436","597"
"61858","598"
"62681","598"
"71626","599"
"63364","599"
"949","600"
"835","600"
"114354","601"
"69076","602"
"64145","602"
"79450","603"
"68455","603"
"89640","604"
"115587","604"
"13139","605"
"12323","605"
"125140","606"
"125141","606"
"52095","607"
"123280","608"
"123357","608"
"113631","609"
"103957","609"
"70911","610"
"10804","610"
"125654","611"
"99272","611"
"4844","612"
"35780","612"
"14933","613"
"72704","613"
"119519","614"
"136906","614"
"25483","615"
"106116","616"
"110973","617"
"105772","617"
"19132","618"
"12930","619"
"72965","619"
"44898","620"
"36614","620"
"62290","621"
"24198","621"
"108946","622"
"76855","623"
"20959","623"
"14523","624"
"584","624"
"3991","625"
"75764","625"
"94335","626"
"26859","627"
"16165","627"
"17897","628"
"6360","628"
"2814","629"
"3127","629"
"50616","630"
"14712","630"
"133783","631"
"26607","631"
"52802","632"
"31810","632"
"106902","633"
"107232","633"
"44343","634"
"61992","634"
"32321","635"
"53643","635"
"1280","636"
"81636","636"
"97890","637"
"102596","638"
"7366","639"
"5487","639"
"85847","640"
"9148","641"
"68899","641"
"69985","642"
"55888","642"
"104776","643"
"125743","644"
"35105","645"
"133857","645"
"47323","646"
"93314","646"
"73403","647"
"13851","647"
"3774","648"
"3772","648"
"97258","649"
"102890","650"
"77418","651"
"59347","652"
"90972","652"
"6476","653"
"29725","653"
"750","654"
"95193","655"
"103069","656"
"103202","656"
"615","657"
"685","657"
"82403","658"
"127517","658"
"6376","659"
"12131","659"
"38366","660"
"763","661"
"26965","661"
"5489","662"
"4663","662"
"2015","663"
"1805","663"
"51794","664"
"41444","664"
"72755","665"
"86643","665"
"35643","666"
"36130","666"
"95277","667"
"92249","667"
"78685","668"
"11466","668"
"53966","669"
"62321","670"
"61216","670"
"116412","671"
"305","672"
"18372","672"
"2502","673"
"26","673"
"87386","674"
"726","675"
"92225","675"
"15962","676"
"78617","676"
"58670","677"
"3615","678"
"83737","678"
"44616","679"
"34158","679"
"919","680"
"991","680"
"1693","681"
"29664","681"
"106654","682"
"101981","682"
"73741","683"
"103208","684"
"18308","685"
"62680","685"
"7416","686"
"126467","686"
"17595","687"
"62357","688"
"74287","688"
"116557","689"
"85231","690"
"94687","690"
"31006","691"
"34683","691"
"1463","692"
"3894","692"
"55294","693"
"58015","693"
"81989","695"
"50130","696"
"50131","696"
"18203","697"
"6016","698"
"17290","698"
"62312","699"
"682","699"
"123195","700"
"69018","701"
"69015","701"
"20929","702"
"20930","702"
"6224","703"
"52551","704"
"53533","704"
"61957","705"
"80559","705"
"83377","706"
"92074","706"
"35437","707"
"39976","707"
"2070","708"
"2922","708"
"897","709"
"1064","709"
"84797","710"
"87743","710"
"60514","711"
"101906","712"
"11215","713"
"38024","714"
"38027","714"
"31419","715"
"5409","716"
"29570","716"
"40417","717"
"10588","717"
"2060","718"
"2587","718"
"7207","719"
"10505","719"
"22756","720"
"101725","721"
"130419","722"
"130867","722"
"108885","723"
"66180","724"
"82653","724"
"112014","725"
"110928","725"
"168","726"
"133855","727"
"130789","727"
"9615","728"
"2840","728"
"125653","729"
"40458","731"
"33584","731"
"89210","732"
"89211","732"
"5057","733"
"8517","733"
"1258","734"
"4111","734"
"6375","735"
"5132","735"
"8567","736"
"7864","736"
"65349","737"
"96328","737"
"26242","738"
"2185","739"
"3599","739"
"5582","740"
"61257","741"
"30346","742"
"87990","743"
"132178","743"
"128072","744"
"128161","744"
"2327","745"
"4174","745"
"85588","746"
"60344","748"
"78037","749"
"106765","750"
"39456","751"
"18","752"
"2056","752"
"26507","753"
"12375","753"
"7135","754"
"6745","754"
"3798","755"
"51","755"
"14684","756"
"14685","756"
"92704","757"
"92705","757"
"15310","758"
"12921","758"
"87570","759"
"95175","759"
"16845","760"
"112303","761"
"126783","761"
"101268","762"
"54","763"
"130921","764"
"185","765"
"788","765"
"22623","766"
"21519","766"
"116664","767"
"116665","767"
"18711","768"
"104117","769"
"104115","769"
"88507","770"
"64125","770"
"7040","771"
"7041","771"
"32450","772"
"36969","772"
"70616","773"
"70617","773"
"38997","774"
"42427","774"
"31336","775"
"50836","775"
"33552","776"
"94692","777"
"74904","778"
"86419","778"
"20724","780"
"80249","780"
"14405","781"
"26306","782"
"33640","783"
"35465","784"
"83497","784"
"70568","785"
"6122","785"
"74279","786"
"75937","786"
"118818","787"
"83213","788"
"41640","789"
"10718","790"
"122869","791"
"122870","791"
"53554","792"
"80725","792"
"383","793"
"59618","793"
"80783","794"
"44511","794"
"3608","795"
"6179","796"
"35686","797"
"35608","797"
"130274","798"
"116112","798"
"129029","799"
"37956","800"
"44576","800"
"26234","801"
"31953","802"
"31952","802"
"17647","803"
"2685","803"
"55983","804"
"56537","804"
"4834","805"
"4264","805"
"2623","806"
"10892","807"
"72837","807"
"1450","808"
"74691","809"
"11184","811"
"11264","811"
"110678","812"
"389","812"
"106210","813"
"12955","813"
"23674","814"
"35728","814"
"43477","815"
"109215","816"
"114962","817"
"63164","817"
"5759","818"
"2192","818"
"103433","819"
"89240","820"
"81210","820"
"14619","821"
"15954","821"
"4090","822"
"4091","822"
"69935","823"
"47818","824"
"64562","824"
"27124","825"
"32323","825"
"95820","826"
"9302","827"
"88043","828"
"97117","828"
"25488","829"
"99266","830"
"80801","831"
"80803","831"
"71467","832"
"77683","833"
"116634","834"
"117337","834"
"126449","835"
"126885","835"
"51044","836"
"35876","836"
"14973","837"
"25458","838"
"25459","838"
"24482","839"
"16705","839"
"61462","840"
"45604","840"
"112884","841"
"14891","842"
"5325","843"
"5921","843"
"113675","844"
"123377","845"
"117187","845"
"77906","846"
"59160","846"
"36277","847"
"36366","847"
"1156","848"
"19030","848"
"85966","850"
"34938","850"
"41983","851"
"135776","852"
"31577","852"
"102616","853"
"87556","853"
"113286","854"
"113891","854"
"34358","855"
"99677","856"
"24","858"
"96","858"
"81518","859"
"81598","859"
"12098","860"
"6743","860"
"90052","861"
"90031","861"
"61873","862"
"65603","863"
"112790","863"
"85359","864"
"109354","864"
"104897","865"
"114753","865"
"8149","866"
"105427","868"
"60332","869"
"70737","870"
"112203","871"
"82766","871"
"1421","872"
"1867","872"
"16040","873"
"57410","873"
"505","874"
"99786","875"
"8942","876"
"40605","876"
"4008","877"
"97338","878"
"126848","878"
"33631","879"
"19504","879"
"47934","880"
"47526","880"
"143","881"
"22332","882"
"132453","883"
"128489","883"
"103016","884"
"98881","884"
"10095","885"
"19395","885"
"2839","886"
"3707","886"
"17894","887"
"15635","887"
"48402","888"
"727","889"
"3157","890"
"69774","891"
"6843","892"
"104847","893"
"103944","893"
"58626","894"
"115600","894"
"58686","895"
"46748","896"
"4755","896"
"78195","897"
"7678","897"
"2212","898"
"834","898"
"90860","899"
"95798","899"
"6396","900"
"9371","900"
"2427","901"
"127837","902"
"5782","902"
"7194","903"
"7195","903"
"10893","905"
"19821","905"
"8683","906"
"13485","906"
"48771","907"
"89750","907"
"25085","908"
"42340","909"
"42616","909"
"184","910"
"182","910"
"28942","911"
"147","912"
"32858","912"
"29820","913"
"8167","913"
"71466","914"
"88581","915"
"116923","915"
"58104","916"
"1549","917"
"1737","917"
"91968","918"
"89899","918"
"42485","919"
"21937","920"
"21939","920"
"10787","921"
"6052","922"
"10868","922"
"90225","923"
"95534","923"
"132360","924"
"3441","925"
"22127","925"
"92441","926"
"7431","927"
"14887","928"
"19100","928"
"2163","930"
"3773","930"
"77236","931"
"102328","931"
"16496","932"
"23790","932"
"67138","933"
"80060","933"
"14835","934"
"53818","935"
"34250","935"
"20048","936"
"48943","937"
"48959","937"
"124259","938"
"126312","938"
"121537","939"
"132952","939"
"76775","940"
"38102","940"
"23988","941"
"26414","942"
"40263","942"
"95511","943"
"99191","943"
"53848","944"
"54554","944"
"774","945"
"46193","946"
"46192","946"
"5428","947"
"5281","947"
"45345","948"
"48482","948"
"109701","949"
"111076","949"
"118298","950"
"8998","950"
"127904","951"
"130007","951"
"107036","952"
"3528","952"
"105944","953"
"2128","954"
"1863","954"
"29947","955"
"37285","957"
"36572","957"
"3486","958"
"46329","958"
"4210","959"
"130062","960"
"23437","961"
"23737","961"
"12707","962"
"44449","963"
"44457","963"
"96953","964"
"81285","964"
"149","966"
"2658","966"
"64720","967"
"85895","968"
"76287","969"
"100598","969"
"380","970"
"94215","971"
"76427","971"
"18061","972"
"36076","972"
"861","973"
"362","973"
"60198","974"
"39727","974"
"18123","975"
"14584","975"
"77544","976"
"26576","976"
"30685","977"
"41719","977"
"124782","978"
"124487","978"
"108462","979"
"9544","980"
"111752","980"
"65990","981"
"66108","981"
"1300","982"
"1678","982"
"131809","983"
"53424","984"
"53885","984"
"97240","985"
"403","985"
"81546","986"
"28758","986"
"69145","987"
"127930","987"
"15824","988"
"52593","988"
"90756","989"
"77199","989"
"100408","991"
"24253","992"
"34942","993"
"24015","994"
"121747","995"
"15714","995"
"83871","996"
"7552","997"
"1607","998"
"11694","999"
"47441","1000"
"69298","1001"
"74551","1001"
"92416","1002"
"58790","1003"
"58801","1003"
"4003","1004"
"6596","1004"
"80253","1005"
"1348","1006"
"14358","1007"
"1452","1007"
"28730","1008"
"131877","1008"
"32652","1009"
"37010","1010"
"38606","1010"
"64719","1011"
"64947","1011"
"61225","1012"
"114526","1013"
"108419","1013"
"99551","1014"
"109508","1014"
"6295","1015"
"123","1015"
"1007","1016"
"420","1016"
"61590","1017"
"61591","1017"
"57978","1018"
"25457","1018"
"19294","1019"
"20705","1020"
"3580","1020"
"24569","1022"
"24570","1022"
"88155","1023"
"119249","1024"
"133786","1024"
"40489","1025"
"107569","1025"
"3071","1026"
"2991","1026"
"46593","1027"
"48180","1027"
"46595","1028"
"46596","1028"
"64497","1029"
"121045","1029"
"51246","1030"
"84952","1030"
"4563","1031"
"3977","1031"
"113336","1032"
"81114","1033"
"47028","1034"
"11828","1034"
"64709","1035"
"13273","1035"
"80542","1036"
"24805","1036"
"13494","1037"
"48621","1038"
"43713","1039"
"196","1039"
"62308","1040"
"32033","1040"
"69261","1041"
"11370","1041"
"109149","1042"
"46970","1042"
"92533","1043"
"111604","1043"
"112864","1044"
"33645","1044"
"15250","1045"
"102384","1046"
"90105","1046"
"44998","1047"
"98903","1047"
"6824","1048"
"18486","1048"
"34945","1049"
"89","1051"
"19872","1051"
"48750","1052"
"40688","1053"
"1410","1053"
"113925","1054"
"119230","1054"
"828","1055"
"27248","1056"
"20095","1056"
"64430","1057"
"46967","1057"
"28610","1058"
"51971","1058"
"132777","1059"
"134476","1059"
"11268","1060"
"28817","1060"
"6648","1061"
"89287","1062"
"69834","1062"
"28402","1063"
"93930","1065"
"14801","1065"
"55513","1066"
"93473","1067"
"93474","1067"
"560","1068"
"101","1068"
"100616","1069"
"111221","1070"
"111225","1070"
"26425","1071"
"26426","1071"
"2215","1072"
"56881","1073"
"1618","1074"
"120505","1075"
"120485","1075"
"25014","1076"
"11181","1077"
"4324","1077"
"1936","1078"
"21325","1078"
"44396","1079"
"45008","1079"
"47498","1080"
"85205","1081"
"70268","1081"
"5447","1082"
"3038","1083"
"43661","1084"
"90444","1084"
"21544","1085"
"45167","1086"
"8699","1087"
"1616","1088"
"105447","1089"
"90873","1090"
"35621","1090"
"3674","1091"
"10971","1092"
"95708","1093"
"69114","1094"
"8117","1095"
"2643","1095"
"70653","1096"
"59439","1096"
"65857","1097"
"63692","1097"
"675","1098"
"556","1098"
"127120","1099"
"119205","1099"
"1246","1100"
"122009","1101"
"121252","1101"
"77896","1103"
"81544","1103"
"3172","1104"
"872","1104"
"31909","1105"
"12689","1105"
"135067","1106"
"92774","1106"
"34108","1107"
"74379","1108"
"74374","1108"
"120472","1109"
"114548","1109"
"134707","1110"
"127069","1110"
"31177","1111"
"41181","1111"
"5348","1112"
"32418","1112"
"8528","1113"
"2968","1114"
"17614","1114"
"17128","1115"
"97160","1115"
"10345","1116"
"1707","1116"
"335","1117"
"27597","1117"
"9198","1118"
"1631","1118"
"66265","1119"
"9621","1119"
"119005","1120"
"135048","1120"
"92506","1121"
"80884","1122"
"72049","1122"
"46615","1123"
"10419","1123"
"112636","1124"
"106813","1124"
"79830","1125"
"79831","1125"
"53896","1126"
"45958","1126"
"25233","1127"
"75165","1128"
"78213","1128"
"77840","1129"
"21895","1129"
"313","1130"
"1968","1130"
"83673","1131"
"135287","1132"
"125470","1132"
"45439","1133"
"57814","1133"
"18921","1134"
"34580","1134"
"99600","1135"
"63629","1136"
"18561","1137"
"34911","1137"
"1154","1138"
"29452","1139"
"25470","1139"
"93357","1140"
"13413","1141"
"515","1142"
"610","1142"
"65967","1143"
"135619","1144"
"55754","1146"
"92950","1147"
"39537","1148"
"1287","1148"
"8782","1149"
"131531","1150"
"131532","1150"
"95772","1151"
"57900","1151"
"94994","1152"
"20727","1153"
"87013","1154"
"87014","1154"
"119430","1155"
"67658","1155"
"66049","1156"
"5861","1156"
"114566","1157"
"122247","1158"
"9830","1159"
"38843","1160"
"42382","1160"
"33748","1161"
"43183","1162"
"64270","1163"
"117764","1164"
"68690","1164"
"15100","1165"
"50112","1166"
"54627","1166"
"67669","1167"
"67670","1167"
"97220","1168"
"108563","1168"
"67965","1169"
